t_mean_x_acc,t_std_deviation_x_acc,t_rms_x_acc,t_skew_x_acc,t_kurtosis_x_acc,f_mean_x_acc,f_max_x_acc,f_average_E_per_coeff_x_acc,t_mean_y_acc,t_std_deviation_y_acc,t_rms_y_acc,t_skew_y_acc,t_kurtosis_y_acc,f_mean_y_acc,f_max_y_acc,f_average_E_per_coeff_y_acc,t_mean_z_acc,t_std_deviation_z_acc,t_rms_z_acc,t_skew_z_acc,t_kurtosis_z_acc,f_mean_z_acc,f_max_z_acc,f_average_E_per_coeff_z_acc,t_mean_x_gyro,t_std_deviation_x_gyro,t_rms_x_gyro,t_skew_x_gyro,t_kurtosis_x_gyro,f_mean_x_gyro,f_max_x_gyro,f_average_E_per_coeff_x_gyro,t_mean_y_gyro,t_std_deviation_y_gyro,t_rms_y_gyro,t_skew_y_gyro,t_kurtosis_y_gyro,f_mean_y_gyro,f_max_y_gyro,f_average_E_per_coeff_y_gyro,t_mean_z_gyro,t_std_deviation_z_gyro,t_rms_z_gyro,t_skew_z_gyro,t_kurtosis_z_gyro,f_mean_z_gyro,f_max_z_gyro,f_average_E_per_coeff_z_gyro,label
-3335.5852272727275,1534.8228701502696,3671.7584412834626,-0.05470641185798324,0.22518590741628275,6947.606799342833,60644.92245342288,4282334361.3595505,-1001.6079545454545,1910.0835000025993,2156.765511498853,0.5338425708668975,1.4013090751520396,2882.639397336018,116629.30215569676,984073469.0449438,1031.3977272727273,2019.594409887634,2267.7175424361667,0.9345758467756395,-0.3144812091198115,1068.3428287022255,181526.0,1080040455.3033707,-179.4090909090909,5122.423766317615,5125.564638518996,1.7700546864384363,7.329534014257643,32176.453055224538,431158.79409837374,4577974665.1910095,57.85795454545455,6489.288208379559,6489.546131611839,-0.28743201876152935,1.053527345001953,5224.994959863565,306153.04259963095,7329402184.865169,-320.23295454545456,5708.993248021883,5717.96756296644,-0.4080755096507775,0.1838320390491397,5145.369956121672,432183.241541606,5707593201.58427,final
-3378.5941176470587,1378.471248274094,3648.983583700761,-0.06347149728486455,0.550510148477779,7644.268565186529,42258.03498155506,4155212022.279069,-1161.770588235294,1841.8717334994744,2177.6598408275204,0.4414840639480603,0.46509978450329914,3735.019070786163,116458.31462671535,1023584265.4651165,803.4,2303.096147261206,2439.2013905230156,0.8774472356654189,-0.4632601811838608,5450.649694266804,136578.0,1108144185.2325583,-1352.9176470588236,4349.954545298051,4555.490171856631,-0.5104337824912996,0.6110612897984846,12968.513984677083,366030.26529110374,3794836761.6279078,-123.15882352941176,6320.9175435550615,6322.117263087999,-0.5354639258155239,0.5272584317177986,10365.199066800713,321333.04662095127,6718302563.279071,-300.3705882352941,5383.748631517842,5392.121272527822,-0.3675391308747138,0.2789170046027185,6280.646467031163,304641.87916248513,4900456862.023254,final
-3043.607843137255,1393.2955630272986,3347.3603374537033,0.21366555325729958,-0.4186109132050886,8250.381556232063,24345.03444232838,3111325141.0909104,-2480.8039215686276,2407.787143597521,3457.141453013427,-0.6692320489034149,-0.008448370397418525,10688.111826215192,50267.316699415525,2752262271.5844154,-300.9673202614379,1769.333105849464,1794.7481626457406,1.5538129717672553,2.8825057648073944,1476.8915801771152,61135.23204497732,503400253.42857134,-723.5032679738562,3447.2606821610743,3522.3661350777384,0.032903585821385355,0.6866200643039542,9839.156719174036,234150.07262000398,1965523030.0,-171.68627450980392,3791.3425708858877,3795.227880729518,-0.4144445247318691,1.3557038216811028,5254.070885900729,211608.52550738936,2193944810.4935055,34.47712418300654,7542.500277261064,7542.579075129088,-0.5555087009736727,0.3041818778265992,24753.2319000832,265492.61347670446,8647905968.597404,final
-3543.0454545454545,952.4416697612095,3668.830362291602,0.18159664001123338,0.3252199309415911,8820.773257403891,26838.455579786863,3954719954.1538453,-1926.2532467532467,2280.832843905951,2985.4061754587988,-0.4460661872640899,0.6342577479315192,9000.256493708031,93677.8962934821,1919074126.3333337,-125.20779220779221,1966.4582232621638,1970.4402896471984,1.4142205649215809,1.7399412724631098,1695.7871082687743,63560.23304721673,592644256.5897436,-1082.5064935064936,4905.0030809352,5023.034494453282,-0.6700962195661071,0.6667102333077142,11021.068851104825,343345.7870328613,4013962704.6666665,425.53246753246754,5190.889352983734,5208.302041533705,0.06139903853850079,1.0646450104537966,7606.751346678379,195574.21998145082,4151448325.615383,-472.65584415584414,7313.9796275315375,7329.236081540902,-0.6004180804148985,0.6208413276248961,21846.76304928168,188251.297753995,8200665322.076923,final
-3596.5174825174827,1022.0884820205034,3738.930711732014,0.18716660880058325,0.3318432507776099,9280.029008038837,34976.16141397578,3822051709.958334,-1928.6853146853148,2406.8894862197662,3084.3060875921574,-0.4710372615709785,0.08033481219017613,8937.466371969347,133340.01990995475,1879145388.3194444,-287.13986013986016,1855.8548653217586,1877.9367881852627,2.1012360163896244,3.8872267336588537,1846.3082235760414,64374.50282020221,512516678.0833333,-1322.6923076923076,6749.0554928216125,6877.446109277337,-2.326673521521916,6.1167515028137736,8741.935885159854,357958.2424249443,6965267366.138889,241.2097902097902,5455.282477290889,5460.61251783443,0.24979468203002225,1.7084152098105392,10041.697054434671,169574.10768023244,4242666390.5555553,-561.6223776223776,7812.046943779007,7832.208957047376,-0.536861628107958,0.09510385380476727,22858.470102933316,286971.326669733,8755994378.472221,final
-3575.9144736842104,1123.2354462378978,3748.175848434739,-0.18577971143899824,0.36504479879365936,8814.094066154908,31117.78304526025,4026097177.57143,-1932.1315789473683,2491.706616812246,3153.0515857866294,-0.4914228423278352,0.4728515035372429,10117.281031846127,75163.58817129163,2051628828.8831165,-14.947368421052632,1869.6626025114576,1869.7223513272315,1.1283523296709428,0.7096307575766154,1526.7006283882367,58083.25338354007,524506051.6623375,-796.5921052631579,4680.641769361929,4747.94338164043,-0.3563964370461534,0.5785221277829371,8630.539142986796,306430.9255258398,3477315250.857142,268.88157894736844,4423.968320015727,4432.131879806827,-0.1686313239482179,0.7324676978210434,7597.926200835438,202723.7005935605,2957930060.7012987,-345.1644736842105,8404.340116589572,8411.425046281429,-0.30493422330334574,0.22928474496954054,23344.03257729671,157868.0545589453,10632848976.636364,final
-3627.900709219858,1110.5679992334926,3794.077600271169,-0.5964831938214509,1.2733355349861029,9945.377361148945,19379.303593108903,3858130436.1830983,-1948.1347517730496,2360.7750356770557,3060.7985526887983,-0.7392829898757443,0.8024807078959424,10120.414660587316,96863.3734277144,1843013053.0,-120.95744680851064,1806.6136413890645,1810.6583203883304,1.2518756151373198,0.8258511281711001,1574.9780610732712,59858.60969872865,461059186.943662,-968.1205673758865,5011.866870186258,5104.514370383025,-0.7305012231257383,0.8890350076451399,13399.941980458436,311456.8988369656,3779255508.492958,339.0851063829787,5314.370898751281,5325.177626977831,0.4888611238267329,0.8888990501606968,11066.855958116384,189218.1674916795,3986349876.084507,-385.1843971631206,8101.074856101116,8110.226929252451,-0.524873755511296,0.6017480113751095,25140.04157304834,253752.27320417328,9229844955.492956,final
-3479.0680272108843,1111.6944941995184,3652.3662174533592,0.07584996425240222,0.37970308343162884,9598.289906461961,36501.01927891466,3714951142.2027025,-1841.3265306122448,2177.414944138115,2851.5994163438377,-0.4008292747222996,1.1339540427444668,8956.506761304609,88723.96396156895,1682304835.0945945,213.73469387755102,2010.9463651112521,2022.2729298294748,0.8407018679960188,-0.05051807995020452,1606.0283046486668,44595.403689398874,603777408.0405407,-1118.8843537414966,3731.1931204739594,3895.3439256784154,0.21824882883201777,0.5516872994530915,10180.37622773725,283015.26181035687,2398249532.297297,617.578231292517,5521.836828281471,5556.2653671267335,0.26582603983967074,0.8235746102908172,10302.04197996515,303485.6192291331,4563220376.662164,-399.18367346938777,7012.128519046453,7023.481613330323,-0.5862004762234931,0.7855194990470795,25303.418530781,111610.22694072593,7225676053.094592,final
-3385.2972972972975,2670.7435255340197,4311.972723739132,0.01476970419850467,0.025806993524712496,12497.806269076735,55239.49315950193,4388617008.159999,-1323.054054054054,2033.0763096504625,2425.6692500855947,0.14907109121458775,0.28595110519147804,7058.960203135891,53406.97866908789,1114838643.4666667,-833.25,2364.7827106482914,2507.289937578237,-0.32883257983190206,2.435404393403547,1627.5036229084117,84969.13696929613,1019386885.4800003,-1085.6756756756756,8489.478489073128,8558.617685653986,-0.5878172711256845,2.00290185118787,5543.339370016993,451821.7969026062,10868763685.306667,-328.8445945945946,11896.494879376796,11901.038995921004,0.013137259204964793,1.1494679691772705,27584.72586997128,289288.1513339483,20698807591.293335,-1352.3175675675675,9684.680356553348,9778.639803784683,-0.9873143502810873,2.0210390136820386,39289.27811217556,189147.5923877495,14231247791.4,grenade
-3935.143790849673,2611.8655802681637,4723.049699511142,-2.4866020529688857,8.03304002583282,13203.490832374195,62679.10897211589,5744713784.246754,-802.7647058823529,2582.273502433215,2704.175958472208,0.4601809811410525,0.25078221471436946,6096.455652128184,87542.66003091901,1209515484.5064936,-1210.2156862745098,2806.7453296721264,3056.540749432465,-1.1496392577175758,1.8980233181136246,1767.9894849557252,142933.60410292697,1642743806.4935062,-1613.764705882353,10704.247839098543,10825.20938951286,-0.9247863203897136,1.7157502915870637,13525.401464011835,549285.5452422823,18208765870.831165,-3625.098039215686,11932.172358776026,12470.688553302261,-0.9982522700653927,1.3129767982332012,29398.5157911963,288955.4042096048,25637325326.64935,-2237.052287581699,11613.451619009309,11826.94641251259,-0.31988683784497995,0.9571638020121824,35366.04619850239,256153.5571785053,22022862572.168827,grenade
-3293.672955974843,2327.9173392380635,4033.296502768583,0.36403599439247125,0.012936255793881912,10506.03667101112,51162.850936143,4284459904.2999983,-1331.1761006289307,1993.0656849021514,2396.7354120177984,-0.007806252376597732,0.23674180864096606,5829.3695653163695,56010.713184580716,1187633507.7999997,-778.6037735849056,2538.3695356682015,2655.0976885698683,-0.5420417387817932,1.1096478330009454,1407.4237543792913,141662.40650171906,1209659124.9375,-1532.2830188679245,6639.678249698773,6814.192432668303,-0.3074500268703964,0.8168780299419898,2282.358853756577,416597.85595480865,7707720223.9125,-629.8050314465409,11549.25065470733,11566.410206407738,-0.7735837520586587,2.061050695001704,23413.938888362896,393863.1423971788,21201041527.225,-1310.2389937106918,10251.919648104149,10335.307576062934,-1.0789609586248423,1.5085204784382915,34576.727403473014,439380.26413022476,17149257153.85,grenade
-3012.3248407643314,2350.1181355766726,3820.622488214745,0.4907413427090839,-0.23503468143782147,10037.441767881384,46681.53749252837,3692865932.50633,-1436.5414012738854,1985.6448341839996,2450.80325711705,-0.4850627312625999,-0.08432297703515745,6512.44491745643,28922.32725728134,1258984773.7215185,-1114.0063694267517,2600.704494209496,2829.2532685012206,-0.7346894105661722,1.3916880879911586,1903.1930885905592,127006.74760962413,1442385259.746835,-1059.063694267516,8520.817000301728,8586.380975774748,0.1499147264594703,2.310161302717483,6358.758434094281,522337.8183478688,11676692169.164558,-203.656050955414,11769.79217395128,11771.554001281884,-0.697162191578854,1.8365645689132517,19503.490570867438,479484.13261344936,21624186949.734177,-819.5095541401274,9221.375881850132,9257.719431031288,-1.1184872985967627,2.2627090240738488,34219.8317955715,251495.93466147585,13475353225.443039,grenade
-2977.907284768212,2643.081362868278,3981.684428406804,0.4143691492966096,0.8147910098193938,10456.397104943184,70646.90034108445,3708424045.6578946,-1349.9337748344371,2279.442018596663,2649.1842353039137,-0.7519860338544337,0.21968614194686875,7741.50781170464,50959.29513970443,1326132907.526316,-1558.7152317880796,2535.4261482725447,2976.2356975132725,-0.5863679832743033,1.5405551785292184,2183.521358046022,155489.50412329275,1693210075.4868424,-187.6953642384106,10050.453303337183,10052.205785414357,-0.567862490202521,2.623931761649497,19493.547142592564,546471.2714563877,15162975618.934214,-2701.5099337748343,11955.154616546388,12256.585080185043,-0.6618356592022882,1.57176405222594,24742.416964502518,305078.85239112313,23629341391.684216,-553.8807947019867,9002.003671683065,9019.027333351147,-0.3735550461562932,1.402077210132906,31800.627746225473,155506.33311989234,12247982864.842104,grenade
-3379.406896551724,2469.13249458479,4185.332274536379,0.3448382478238324,-0.40042241189450545,10119.435985495995,116273.2087096332,4167183401.1369853,-1436.7655172413793,1685.7681560796902,2214.973911265369,0.0576101947061373,-0.23051235816794513,6129.569775174104,78833.391291787,1003786001.8904109,-901.0689655172414,2652.120542990854,2801.01207694155,-0.15684591855380828,1.0859389269776276,2245.763877055569,104629.18581335456,1246752825.3424656,20.379310344827587,7915.076886000292,7915.103121727866,1.1766306938641689,3.2722028405859884,18855.75162759287,434033.18750157685,9021924379.726028,-711.7655172413793,12821.00960412852,12840.751435203847,-0.524223241625547,1.460737600041031,18569.75126440182,281982.5625909662,23817509908.9452,-918.2620689655172,10107.745718879494,10149.370854630724,-0.1629584258849098,1.8756036753719654,26650.104845264126,223245.93290673537,14955533813.452051,grenade
-3446.5465838509317,2348.8422811024457,4170.820472778596,0.5522996396956532,-0.03292224380493103,8576.72008733838,151842.55675493504,4684088989.666667,-1242.857142857143,1858.04797675939,2235.4051448206615,-0.13672492769188432,-0.1545957203539059,5719.849699412852,76280.9034358183,1046717187.2962965,-1260.1801242236024,2713.8327023785687,2992.146701281135,-0.9359446817305076,2.601604858424028,3161.299020790608,138665.44747669244,1686624400.2716048,355.42857142857144,10493.79348286629,10499.811004510262,-0.04520259675603013,1.1509409324082238,34979.72489592091,712181.3596198519,17660259006.839508,-2084.4285714285716,12742.911537150985,12912.266916116761,-0.8077171654332531,1.0553309395380763,11590.94772875358,337665.6917777031,27372492697.975315,-549.5031055900621,7924.1951239095315,7943.224913399136,-0.002830533633974481,0.6858237209710736,13714.161352371393,216794.4443977885,10143875448.185183,grenade
-3444.1942446043167,2604.50854497162,4318.094343040189,0.47661392743813147,0.4399857538496521,11677.057143211465,65545.13508283744,4210378876.7285714,-1364.3237410071943,2005.3039641702553,2425.411977168581,-0.554092026379504,-0.2124339905094419,6242.487434288888,73769.52744760402,1068727663.3428571,-1209.5539568345323,2693.3186027667657,2952.454211415242,-0.40999065375630983,1.23588582743613,1735.8296800177043,127318.03032531313,1404913631.342857,-790.7122302158274,9180.230419236876,9214.220334965676,0.07578873738496161,2.602754138859116,9246.646841723337,501005.4275645099,11803348253.02857,-2129.3525179856115,11865.291343237372,12054.844702680968,-1.138385729229163,1.699404222571256,22744.16873769726,237528.52580974644,20680842748.914288,-691.3381294964029,9976.575392123952,10000.500235689651,-0.5175349364909154,0.8136683765015209,35984.747040079455,203659.55613692137,13868055336.614288,grenade
-3358.94,2019.6499803348765,3919.370353343336,0.364505867540275,0.15670626867292903,9801.154769598028,75727.70939277763,3944011387.4473686,-1388.7533333333333,2006.9866796989184,2440.6210999115233,0.4996262458674929,0.48914156139303033,5696.836030485423,87242.51917355304,1167236921.3421054,-920.4333333333333,2550.7767690559585,2711.763198855436,-0.38694854962165615,1.5562388027535858,2066.8879966055783,131651.708289441,1213942737.3421054,-844.2666666666667,6994.247463610523,7045.0183666663825,-0.013387432131925343,0.94581717941311,15956.375062853296,400182.53070111613,7452588352.131579,-1305.0266666666666,12399.886217728865,12468.37089652587,-0.947592569317476,1.3537898839296316,16647.29597654954,502771.1496247755,23290984445.499996,-61.79333333333334,10118.601841029664,10118.790522257754,0.14082228687647463,0.4856958126151394,22599.10891473071,606507.017853779,15157119741.526316,grenade
-3471.461038961039,1983.648046695119,3998.2372763734043,0.5547473082707142,-0.24678402213922856,10531.901299963334,49341.94490325041,4262349306.25641,-1342.6623376623377,1831.970740780282,2271.312164378104,-0.09004263703750194,-0.12310328590581143,5102.720071945437,44648.678606934685,1058347295.5897434,-957.4805194805194,2908.3494498336645,3061.905528838613,-0.9565071765126952,2.490014710168106,1887.6499334338546,151304.15215231455,1564653341.3846157,-634.3376623376623,8647.152684457573,8670.388331452163,0.3082955763204956,2.045455248592038,10629.237313315725,431242.4419309563,11489972791.923077,-2005.8701298701299,12712.256656267684,12869.53706520663,-0.8875407078454365,1.571970094804728,25727.708441100884,269941.07215320907,25813134706.307693,175.48701298701297,9669.613740279132,9671.206004316218,-0.2142415228246279,0.5106707397833836,26250.42569799535,371050.40556180134,14224341655.589746,grenade
-3422.3896103896104,2372.2372757293037,4164.16382214513,0.44796320663056954,0.0730070493369177,10265.166573051332,66673.21372851485,4416815290.435898,-1260.6168831168832,1677.3720486478514,2098.2687901182762,-0.6070898112839975,0.07734105660865653,5518.406997723522,58058.093975266616,910929228.0512818,-1247.2922077922078,2916.0587436526016,3171.614170742076,0.570126576556229,1.7752195900190202,2271.9531362627554,177909.316298994,1765758755.0,-694.3831168831168,10099.463804204766,10123.306626071077,0.36493411216262556,3.0569664364809617,9010.233087561468,474736.1586032673,15653107170.64103,-1660.6948051948052,12748.36786055983,12856.079898015407,-0.520741200126112,1.5517818599306459,18563.997233189435,436863.9271853805,25546009810.897434,221.42857142857142,10320.3945867741,10322.769736798406,0.06651752986340688,1.322588351430431,26469.404693450306,156962.41899573035,16207632813.897432,grenade
-3832.9013157894738,2381.7078424610304,4512.611743039839,-0.7348356940153346,1.6067294435347907,10573.952773486459,114100.87535698952,5259145761.31169,-1310.2434210526317,2096.4938211361323,2472.2508296031947,0.6503550305215238,1.1541535771235738,5757.221342873233,92570.90240031564,1174522890.5584414,-1225.25,2956.159366586635,3200.0180879423,-1.1873361413046803,2.2754501193897347,2539.7290018728845,157817.37286046275,1761508289.090909,-849.1513157894736,9013.077208875788,9052.989491337277,-0.34461424945060554,0.849684356577463,20924.11542597511,515676.37206469796,12404662677.103895,-2923.7565789473683,12579.256078956209,12914.566815534106,-0.9100945258948234,1.1724415125430534,22445.30779811186,265668.94793615234,26334946289.93507,-875.8421052631579,10484.84255090054,10521.360307038549,0.004174001181354193,1.2065973572459976,23691.888912679344,159759.39227329774,16723079679.818182,grenade
-3136.5714285714284,2225.860895343067,3846.1067395416953,0.5554949920911776,0.19697341873620466,10921.132845214785,110339.37906543328,3744501438.923077,-1032.2012987012988,1503.1299180004114,1823.414125049099,-0.06587373379070946,0.33153699246383495,6162.625976499607,69823.38108110364,667455987.6153846,-1021.8051948051948,2574.4135887007938,2769.781793177611,-0.81384752739117,2.0936452609578184,1795.295273112612,112838.8313369413,1325022367.5384614,-833.3246753246754,9830.238853027577,9865.496739753044,-0.11457171808947879,1.3682546138370961,17846.984508208167,511417.78862762835,14902163351.076925,-528.5454545454545,13403.973106998115,13414.38986128886,-0.6635439285865121,1.0942515865853153,23297.09162815914,443032.5598007479,27432717227.153843,-583.2922077922078,7116.063682731664,7139.9294209651425,-0.825913778858591,2.6150485655012634,32112.115919243788,235103.8271853631,7802395335.666668,grenade
-3589.230769230769,2382.9851938115457,4308.270644785208,0.16029217398737414,0.15674497138545096,10224.446288795038,55678.73450435852,4843156188.3797455,-1252.8461538461538,1996.5600453762715,2357.0904734439023,-0.036274173868159114,-0.05805441914686238,4834.592732701891,98204.95349418033,1097507768.379747,-1177.7179487179487,3155.9896407869855,3368.5739088651712,-0.3591723607730393,1.4363195089292615,2868.2666142120756,158533.52578913388,1961408232.3291135,-2377.4102564102564,9524.601719832346,9816.828278457251,-0.47892503994963964,2.5768885823445045,13722.454138019424,483985.4103265094,15714185185.265825,-2270.9102564102564,13045.10811071151,13241.294461374255,-0.8470115476668701,1.2678282424113547,18346.95820662693,359068.63418855687,27824164287.6962,-200.46794871794873,10225.044585458478,10227.009542044876,0.24231721922978566,1.2263668339024498,20289.680638568407,330783.73510018806,16152760189.911392,grenade
-3498.858024691358,2553.8250151954567,4331.746724496388,-0.13575572067756972,0.3626555933467599,10234.997310124847,80378.4339053242,4961726340.902439,-1455.7283950617284,2013.755281467479,2484.82504290084,-0.6269855740468578,1.7796034705771824,8743.722353322268,28477.226672021232,1327171791.0243902,-1129.283950617284,3269.6126162150745,3459.139907727724,-0.898600606040475,1.8755022674698631,1649.016243813068,157648.90081115722,2118872927.5365853,-128.72222222222223,9130.168881546253,9131.076235365106,0.8211848962653199,1.9013399052526738,14307.36594074436,575189.7892770087,13345104169.097557,-2271.6975308641977,12169.970302412361,12380.177172937927,-0.905977825655804,1.3135269457410157,21424.04338871104,310817.9426532441,25380927960.243896,-912.3518518518518,9835.319094205446,9877.544613233582,-1.0622451460729172,2.47430403446453,34970.22728644076,344335.2189617312,15746701345.780485,grenade
-3020.5151515151515,2598.412008308526,3984.3765817822173,0.26297261709909564,0.41536507738029993,8764.017099412644,124596.53336056304,4099948633.253012,-1152.6848484848485,2018.622268854648,2324.5468857913847,0.3678334283437127,0.04682588386797404,5399.182789982152,61864.45629959565,1104121451.2289155,-1121.1939393939394,2960.281034768786,3165.4920082896206,-0.750521530531802,2.5751273660744483,2350.538073375043,145152.143968055,1849564078.939759,-868.1272727272727,10120.45069433812,10157.616217311117,-0.3026860347271771,1.226819931223277,19695.30390454315,668690.0606039877,17045279286.72289,-2382.5636363636363,12328.891704369522,12556.997258078618,-0.5225789772896536,1.3660733015054891,17286.3631792974,413579.43875749473,26791169562.795185,-164.64242424242425,8441.012611200305,8442.618138368158,0.4311511698388463,1.377559319355396,20507.597956637186,530826.7219918205,11694434485.578314,grenade
-3200.8313253012047,2565.2663912926923,4101.940130148818,0.10021738605432906,0.49930873556320776,9060.532078703915,55351.75315429674,4440331772.785713,-1272.05421686747,2010.9231958158348,2379.4818827048216,0.5027082581676874,0.6145969668236337,6046.436242296332,102099.40089715537,1194120762.2380953,-1109.3493975903614,2852.495586445737,3060.6187538840095,-0.9899386946943891,3.1434120545786435,2555.486407926757,132431.60320649753,1738331560.071429,-921.4698795180723,9270.596318062084,9316.279452191488,-0.5042586784398789,2.071024766791836,19920.00411035482,578520.7552693789,14394366367.928574,-2668.5843373493976,11865.065727791605,12161.460730124545,-0.6421834277124395,0.9560788975765915,20492.47882984739,231497.6416499436,25457594484.095238,-171.6144578313253,9784.241230354393,9785.74616347183,0.5704492745563892,0.9170547871633192,22619.162021713575,286336.46671051194,15712312983.0,grenade
-2746.2804878048782,2658.256703521012,3822.0917335291933,0.35669061328911134,-0.7017706215176229,7710.292245389934,66573.44438603746,3588906410.5301204,-1421.4024390243903,1789.9068027227213,2285.6402289287703,-0.5338551301109308,0.3368927306472549,6301.6404841739595,48653.58692099921,1173804999.686747,-994.2256097560976,2643.488916246813,2824.27304158338,-0.112242069199413,1.9380753315455603,2415.2454209623534,142077.38137988662,1452546614.9759035,4.676829268292683,8533.044822233363,8533.04610388199,0.17246712189718877,1.3765706027437439,20481.602916649976,605399.4872387691,11797491215.072289,-1856.8231707317073,11623.089319999335,11770.471427604281,-0.5476968966036483,1.1907364462593435,16593.47898991319,468348.2107639176,23006091470.879517,8.50609756097561,8511.65448040892,8511.658730679994,0.17501463549037385,2.175957082006393,21854.202411868442,514860.9464947083,11738425552.51807,grenade
-2965.6927710843374,2444.9532300591472,3843.582952095421,0.662480942940981,-0.2060982331213368,8803.635191916426,76075.26867569056,3865792457.5238104,-1483.3855421686746,1796.4862278959688,2329.762956554795,-0.2808151292423668,-0.026121341685250155,5772.0729737532765,86450.69761181141,1251219547.3333333,-894.9698795180723,2783.1907177521834,2923.546075680441,-0.6359666585692842,2.4009257265654904,2414.831963566976,159518.61560936205,1533309795.357143,-374.87951807228916,9549.448279524604,9556.803707118062,0.34008553990629475,1.8078704962347851,24250.28256771431,607665.2945678043,15004768220.261908,-2283.120481927711,11686.63187371576,11907.560778209237,-0.8283437589164645,1.8561972213931774,19912.742975881138,243068.51984390346,24138986563.404762,-214.03614457831324,8277.144566054665,8279.91145113003,0.08809459200737513,1.5133120773790454,20101.311013510942,139781.66181187308,11252519384.214285,grenade
-2604.1264367816093,2464.933809489246,3585.7179453922536,0.9542352273206895,-0.09395707769218165,8125.064222574137,70246.21936580724,3378333752.7045455,-1319.5747126436781,1702.292758376954,2153.8519116854955,0.32960381155514845,0.2584515579970712,5252.539992769553,71836.43464964483,1097572704.4318182,-1017.9252873563219,2432.91823261735,2637.2832645056124,-0.4744425060211496,1.328868118593471,2610.9664343989234,124336.79826843923,1374708564.181818,-329.86206896551727,9724.0518743237,9729.645103449584,-0.3377022614029447,1.3098706957140047,20108.6462823899,594007.8644033257,16303644425.818182,-896.9080459770115,10961.081026928905,10997.715277358251,-0.6563622408877784,1.7528495180407653,17085.802105786686,378796.2598480306,20944492369.340916,-464.1264367816092,7078.925385692213,7094.124185938475,-0.10915696276407379,0.6047924767531163,19248.774583108752,244646.2665432704,8694483133.34091,grenade
-2770.993288590604,2515.5978794771877,3742.5441208680886,0.5875048600033758,-0.3960234329365693,9505.262093404493,90635.78976146775,3209530531.64,-1607.221476510067,2076.3079547023453,2625.6838342259407,0.05800220851119023,1.2639096953551903,5308.073947214789,81194.20201007008,1402714900.3466666,-940.1744966442953,2729.858601278414,2887.2228987582675,-0.4370709230911708,1.971090336788457,2109.862934566224,142710.33509847583,1364619120.946667,-649.248322147651,8611.05891570517,8635.499929567311,-0.230286293905372,3.3002983472745484,14011.03038922888,452877.45307026774,11099520553.653334,-2288.6241610738257,11680.31839714762,11902.421535527801,-0.7603368132950685,1.2943456758816785,22322.0475286377,360628.0093931101,21742984335.680008,680.5906040268457,9432.122768478115,9456.645467074088,1.1207276187994875,1.7937944171412044,22187.690430386203,531210.2711277544,13304518640.56,grenade
-3144.99375,2329.6845910360776,3913.874803982621,0.7603246351717193,-0.2900763879717805,8253.596435748705,100455.80112482724,3983709987.419752,-1025.65,1566.506272729222,1872.4048240164304,0.2582659246009385,-0.22251514159823804,4552.527313008976,34315.57946097426,720259494.9382715,-611.06875,2938.7837559139048,3001.6420474883407,-0.781615373299785,1.0798159716191673,2340.0941937527996,150863.2817157836,1482786958.5802474,307.69375,9165.46208463932,9170.62542407823,1.2189102561930887,1.9251512729260245,25929.800062625258,626403.1414050228,13305230828.703703,-2346.2,13776.589338348587,13974.94430176736,-0.7147234726095287,0.5314020712378689,14956.099703279237,555198.3915472775,31732266299.65432,-314.61875,5409.934617063171,5419.075337984332,-0.09465121831051167,0.5036383247476586,11663.09183444275,147002.21571606622,4656260115.617283,grenade
-2825.5443037974683,2376.609524157398,3692.150246541705,0.7160151900726166,-0.49855081167925164,8666.098152138144,58826.1918549113,3372590038.95,-1436.860759493671,2475.2265910042684,2862.0474347898817,0.7950325233304014,1.2652033181075861,6179.6671676498645,120379.0045435368,1600183568.675,-890.3544303797469,2372.786542368472,2534.3336377323667,-0.4589720096772408,0.38857556954465045,974.0549515624102,95139.57227993291,1125811756.325,245.41139240506328,8136.850726692595,8140.5507491815315,1.3377624872305134,3.185771173605719,6705.111496747808,312334.2490749839,10348970692.324999,856.3607594936709,8952.892676741132,8993.755668887474,0.4662988490829056,2.4755685735523496,12420.402193246082,477788.04120289395,12734935004.925,-172.90506329113924,12243.179070682982,12244.399941104566,-0.3103408216933112,1.0947261228386234,35556.53599845763,260270.8644645974,23397161652.825005,grenade
-3033.040268456376,1820.727164562122,3537.567056304707,0.782625366506838,0.8321286954306881,10887.241427883586,64566.532013678865,3213774422.386667,-1400.234899328859,1939.727412487433,2392.321092172556,-0.25297505951679206,-0.11411688478198512,6194.031705382168,77354.11955832191,1137262206.96,-795.5369127516778,2544.3164072459763,2665.787868479325,-0.5172162933591834,1.0676043352253926,1985.327876614539,105366.61579913153,1145468578.3733335,-1083.9731543624162,8090.823949003955,8163.113987514468,-0.13403011101427448,1.3438539735172554,18029.06680558579,470221.599808927,10036543386.520002,-1095.3087248322147,12092.206196415742,12141.711242626752,-0.7998769850015676,1.4575468428633656,23542.789392151062,352518.10556356976,21996877064.786667,-772.1342281879195,7797.810376416354,7835.945248206237,-0.597686528879518,0.6297242935474308,29647.909724607278,415161.0039593142,9176151243.013334,grenade
